state,year,parliamentry_consituency,consituency_type,cand_name,cand_gender,party_name,Total_Votes_Polled,electors
Uttar Pradesh,1996,FARRUKHABAD,GEN,Ram Chandra,Male,independent,64,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Vinod Kumar,Male,independent,68,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Ramesh Bhaiyya,Male,independent,72,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Vijay Kumar,Male,Independent,75,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Rambir Singh,Male,independent,84,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Rajeev Kumar,Male,Independent,90,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Padam Singh,Male,independent,94,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Ajay,Male,independent,103,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Pardeep Kumar,Male,independent,109,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Aftab Hussain,Male,independent,115,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Bipin Behari Gupta,Male,independent,133,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Sia Ram,Male,independent,142,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Rajiv Gupta,Male,Independent,151,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Piyush Kumar,Male,independent,194,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Jageshwar Prasad,Male,bharatiya_rashtriya_morcha,200,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Jagpal Singh,Male,independent,232,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Vandana,Female,independent,247,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Gopal Babu,Male,independent,293,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Santosh Saxena,Male,independent,299,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Ajit Kumar,Male,akhil_bharatiya_jan_sangh,317,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Fakhruddin,Male,independent,412,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Maharaj Singh,Male,shivsena,495,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Arvind,Male,independent,545,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Shiv Kishore,Male,independent,553,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Malokhan Singh,Male,independent,669,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Umesh Kumar Mishra,Male,independent,680,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Ashok Kumar,Male,Independent,840,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Mahinder Pal Singh,Male,independent,931,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Suresh Saraswat,Male,independent,979,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Pankaj,Male,Independent,1635,1213726
Uttar Pradesh,1996,BELGAUM,GEN,Shympal Singh Yadav,Male,independent,1790,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Prema Devi,Female,independent,3583,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Mohan Shyam Singh,Male,independent,4577,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Pratima Chaturvedi,Female,Independent,5626,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Santosh Bhartia,Male,bahujan_samaj_party,78891,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Salman Khurshid,Male,indian_national_congress,97261,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Anwar Mohammed Khan,Male,samajwadi_party,144928,1213726
Uttar Pradesh,1996,FARRUKHABAD,GEN,Swami Sacchidanand Sakshi,Male,bharatiya_janata_party,229906,1213726
Uttar Pradesh,1996,MAINPURI,GEN,Unknown,Male,independent,47,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Gambhir Singh,Male,independent,55,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Abhilakh Singh,Male,independent,69,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Hariom,Male,independent,73,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Diwari Lal,Male,independent,73,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Rajpal Singh Varma,Male,independent,80,1095625
Uttar Pradesh,1996,BELGAUM,GEN,Santosh Kumar,Male,independent,84,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Unknown,Male,independent,92,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Naresh Chandra Gupta,Male,independent,107,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Jasrath Singh Lodhi Rajput,Male,janata_party,120,1095625
Uttar Pradesh,1996,BELGAUM,GEN,Dharmveer Singh,Male,independent,126,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Suryapal Singh Bhadoriya,Male,independent,131,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Rampal,Male,Independent,136,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Vinod Kumar,Male,independent,154,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Gajendra Singh,Male,independent,162,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Lakshman Singh,Male,independent,169,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Satish Chandra,Male,independent,170,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Shivprakash Singh,Male,independent,184,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Devi Singh,Male,independent,193,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Girja Shankar,Male,independent,197,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Surendra Singh,Male,independent,223,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Prempal Singh,Male,independent,238,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Krishan Pal Singh,Male,independent,246,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Suneel Singh,Male,independent,262,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Naresh Singh,Male,independent,262,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Raksh Pal Singh,Male,independent,269,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Unknown,Male,independent,270,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Subhash Chandra,Male,independent,320,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Balveer Singh,Male,independent,375,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Jaisi Ram,Male,Independent,469,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Umesh Chandra,Male,independent,487,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Arya Mahesh Kumar Shakya Alias Kaush,Male,all_india_indira_congress_(tiwari),516,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Munna Babu,Male,samajik_kranti_dal,522,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Brajesh Kumar,Male,Independent,651,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Ratnesh Kumar Yadav,Male,independent,676,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Devendra Singh,Male,independent,727,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Davendra Kumar,Male,independent,1531,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Puran Singh,Male,independent,1614,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Ramsingh,Male,independent,1673,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Sripal Singh,Male,independent,3722,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Shivraj,Male,independent,4509,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Kishan Chand,Male,indian_national_congress,14993,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Bhagwat Das Shakya,Male,bahujan_samaj_party,102785,1095625
Uttar Pradesh,1996,MAINPURI,GEN,Mulayam Singh Yadav,Male,samajwadi_party,273303,1095625
Uttar Pradesh,1996,JALESAR,GEN,Ram Snahi Shakya,Male,independent,30,1097730
Uttar Pradesh,1996,JALESAR,GEN,Rukum Pal Singh,Male,independent,33,1097730
Uttar Pradesh,1996,JALESAR,GEN,Hundi Lal Baghel,Male,independent,34,1097730
Uttar Pradesh,1996,JALESAR,GEN,Harendra Pratap Singh,Male,independent,35,1097730
Uttar Pradesh,1996,JALESAR,GEN,Ramjilal Sharma,Male,independent,50,1097730
Uttar Pradesh,1996,JALESAR,GEN,Avneendra Kumar,Male,independent,51,1097730
Uttar Pradesh,1996,BELGAUM,GEN,Devendra Pal Singh,Male,independent,59,1097730
Uttar Pradesh,1996,JALESAR,GEN,Thakur Kunwar Dharmpal Singh,Male,independent,74,1097730
Uttar Pradesh,1996,JALESAR,GEN,Ram Khilari,Male,independent,97,1097730
Uttar Pradesh,1996,JALESAR,GEN,Dilshad Khan,Male,independent,104,1097730
Uttar Pradesh,1996,JALESAR,GEN,Jaiveer Singh,Male,independent,106,1097730
Uttar Pradesh,1996,JALESAR,GEN,Kripal Singh,Male,independent,112,1097730
Uttar Pradesh,1996,JALESAR,GEN,Rajveer Singh,Male,independent,133,1097730
Uttar Pradesh,1996,JALESAR,GEN,Bangali,Male,independent,170,1097730
Uttar Pradesh,1996,JALESAR,GEN,Lajja Ram,Male,independent,177,1097730
Uttar Pradesh,1996,JALESAR,GEN,Gajadhar Singh,Male,independent,185,1097730
Uttar Pradesh,1996,JALESAR,GEN,Jogendra,Male,independent,192,1097730
Uttar Pradesh,1996,JALESAR,GEN,Rajan Singh,Male,independent,196,1097730
Uttar Pradesh,1996,JALESAR,GEN,Veerpal,Male,independent,276,1097730
Uttar Pradesh,1996,JALESAR,GEN,Kinden Singh,Male,independent,278,1097730
Uttar Pradesh,1996,JALESAR,GEN,Puran Singh,Male,independent,291,1097730
Uttar Pradesh,1996,JALESAR,GEN,Harish Chandra,Male,independent,292,1097730
Uttar Pradesh,1996,JALESAR,GEN,Ram Singh,Male,independent,350,1097730
Uttar Pradesh,1996,JALESAR,GEN,Inam Qureshi,Male,independent,420,1097730
Uttar Pradesh,1996,JALESAR,GEN,Narendra Pal Singh,Male,Independent,427,1097730
Uttar Pradesh,1996,JALESAR,GEN,Swami Dayal Singh Ghai,Male,republican_party_of_india,468,1097730
Uttar Pradesh,1996,JALESAR,GEN,Lodhi Satyapal Rajput,Male,bhartiya_ekta_party,764,1097730
Uttar Pradesh,1996,JALESAR,GEN,Om Pal Singh,Male,independent,796,1097730
Uttar Pradesh,1996,JALESAR,GEN,Unknown,Male,independent,859,1097730
Uttar Pradesh,1996,JALESAR,GEN,Bhagwan Das,Male,independent,883,1097730
Uttar Pradesh,1996,JALESAR,GEN,Malikhan,Male,independent,1084,1097730
Uttar Pradesh,1996,JALESAR,GEN,Uday Vir Singh,Male,independent,1611,1097730
Uttar Pradesh,1996,JALESAR,GEN,Praveen Kumar,Male,independent,2706,1097730
Uttar Pradesh,1996,JALESAR,GEN,Jaswant Singh Yadav,Male,all_india_indira_congress_(tiwari),3080,1097730
Uttar Pradesh,1996,JALESAR,GEN,Swami Sureshanand,Male,shivsena,3997,1097730
Uttar Pradesh,1996,JALESAR,GEN,Balram Singh Yadav,Male,indian_national_congress,72917,1097730
Uttar Pradesh,1996,JALESAR,GEN,Harveer Singh Baghel,Male,samajwadi_party,81005,1097730
Uttar Pradesh,1996,JALESAR,GEN,Unknown,Male,bahujan_samaj_party,155047,1097730
Uttar Pradesh,1996,ETAH,GEN,Acharya Nemdutt Upadhyay,Male,independent,28,1020377
Uttar Pradesh,1996,ETAH,GEN,Unknown,Male,independent,35,1020377
Uttar Pradesh,1996,ETAH,GEN,Unknown,Male,independent,43,1020377
Uttar Pradesh,1996,ETAH,GEN,Raj Kumar Yadav,Male,independent,47,1020377
Uttar Pradesh,1996,ETAH,GEN,Arvind Kumar,Male,independent,48,1020377
Uttar Pradesh,1996,ETAH,GEN,Rajesh Kumar Tiwari,Male,independent,52,1020377
Uttar Pradesh,1996,ETAH,GEN,Vinod Baboo,Male,independent,53,1020377
Uttar Pradesh,1996,ETAH,GEN,Ramotarsingh Verma,Male,independent,54,1020377
Uttar Pradesh,1996,ETAH,GEN,Ajay Kumar Mishra,Male,independent,59,1020377
Uttar Pradesh,1996,ETAH,GEN,Shiv Kumar Singh Chauhan,Male,independent,61,1020377
Uttar Pradesh,1996,ETAH,GEN,Brij Mohan Sharma,Male,independent,64,1020377
Uttar Pradesh,1996,ETAH,GEN,Unknown,Male,independent,64,1020377
Uttar Pradesh,1996,ETAH,GEN,Amod Kumar Gupta (Bhatta Wala),Male,independent,66,1020377
Uttar Pradesh,1996,ETAH,GEN,Phool Singh,Male,independent,80,1020377
Uttar Pradesh,1996,ETAH,GEN,Manoj Kumar,Male,independent,85,1020377
Uttar Pradesh,1996,ETAH,GEN,Iqrar Hussain,Male,independent,95,1020377
Uttar Pradesh,1996,ETAH,GEN,Radheyshyam Mishra,Male,independent,106,1020377
Uttar Pradesh,1996,ETAH,GEN,Ram Wakeel,Male,independent,118,1020377
Uttar Pradesh,1996,ETAH,GEN,Zaheer,Male,Independent,119,1020377
Uttar Pradesh,1996,ETAH,GEN,Nem Singh Lodhi Rajput,Male,Independent,134,1020377
Uttar Pradesh,1996,ETAH,GEN,Rajesh Kumar Mishra Alias Atal,Male,independent,145,1020377
Uttar Pradesh,1996,ETAH,GEN,Om Darshan Sharma,Male,independent,149,1020377
Uttar Pradesh,1996,ETAH,GEN,Bajeer Singh,Male,independent,157,1020377
Uttar Pradesh,1996,ETAH,GEN,Radha Kulshreshtha,Female,independent,169,1020377
Uttar Pradesh,1996,ETAH,GEN,Munishwar Misra,Male,independent,171,1020377
Uttar Pradesh,1996,ETAH,GEN,Raj Kumar Gupta,Male,independent,175,1020377
Uttar Pradesh,1996,ETAH,GEN,Unknown,Male,independent,179,1020377
Uttar Pradesh,1996,ETAH,GEN,Manoj Kumar Dubey,Male,independent,193,1020377
Uttar Pradesh,1996,ETAH,GEN,Rakshpal Singh,Male,independent,200,1020377
Uttar Pradesh,1996,ETAH,GEN,Nem Singh,Male,independent,200,1020377
Uttar Pradesh,1996,ETAH,GEN,Anand Kumar,Male,independent,236,1020377
Uttar Pradesh,1996,ETAH,GEN,Praveen Saxena,Male,independent,303,1020377
Uttar Pradesh,1996,ETAH,GEN,Kshetrapal,Male,independent,353,1020377
Uttar Pradesh,1996,ETAH,GEN,Munna,Male,independent,412,1020377
Uttar Pradesh,1996,ETAH,GEN,Munish,Male,independent,416,1020377
Uttar Pradesh,1996,ETAH,GEN,Mohammad Farookha Alias Chaman Mian,Male,independent,421,1020377
Uttar Pradesh,1996,ETAH,GEN,Sanjay,Male,independent,702,1020377
Uttar Pradesh,1996,ETAH,GEN,Indris Qureshi,Male,independent,882,1020377
Uttar Pradesh,1996,ETAH,GEN,Shambhoo Dayal Alias Prabhu Dayal,Male,independent,1134,1020377
Uttar Pradesh,1996,ETAH,GEN,Deenanath Verma Pradhan,Male,independent,1169,1020377
Uttar Pradesh,1996,ETAH,GEN,Lodhi Radheyshyam Verma,Male,all_india_indira_congress_(tiwari),1638,1020377
Uttar Pradesh,1996,ETAH,GEN,Jai Prakash Bhai,Male,proutist_sarva_samaj_samiti,2743,1020377
Uttar Pradesh,1996,ETAH,GEN,Netrapal Singh,Male,independent,3602,1020377
Uttar Pradesh,1996,ETAH,GEN,Girish Chandra Mishra,Male,indian_national_congress,24940,1020377
Uttar Pradesh,1996,ETAH,GEN,Kailash Yadav,Male,bahujan_samaj_party,91925,1020377
Uttar Pradesh,1996,ETAH,GEN,Ramesh Yadav,Male,samajwadi_party,145152,1020377
Uttar Pradesh,1996,ETAH,GEN,Mahadeepak Singh,Male,bharatiya_janata_party,190855,1020377
Uttar Pradesh,1996,FIROZABAD,GEN,Ashok Kumar Tamatu,Male,independent,70,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Hasnu Ram Ambedkari,Male,independent,72,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Mukesh Kumar,Male,independent,118,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Geeta,Female,independent,178,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Raju Bhartia,Male,independent,206,1131286
Uttar Pradesh,1996,BELGAUM,SC,Bhagwan Dass,Male,independent,314,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Siyaram,Male,independent,359,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Mohinder Singh,Male,independent,490,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Surinder Kumar,Male,independent,503,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Chanderbhan Chaurasia,Male,republican_party_of_india,514,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Ram Lakhan,Male,bhartiya_ekta_party,692,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Parduman,Male,independent,718,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Ramgopal,Male,independent,742,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Srinivas,Male,independent,1071,1131286
Uttar Pradesh,1996,FIROZABAD,GEN,Ram Shanker,Male,independent,1733,1131286
Uttar Pradesh,1996,FIROZABAD,GEN,Prem Chand,Male,Independent,2616,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Gulab Sehra,Male,indian_national_congress,5947,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Sunil Kumar Chittor,Male,bahujan_samaj_party,83571,1131286
Uttar Pradesh,1996,FIROZABAD,SC,Prabhudayal Katheria,Male,bharatiya_janata_party,211332,1131286
Uttar Pradesh,1996,AGRA,GEN,Unknown,Male,independent,23,1193804
Uttar Pradesh,1996,AGRA,GEN,Vijaykumar S/O Kamta Prasad,Male,independent,29,1193804
Uttar Pradesh,1996,AGRA,GEN,Jay Kumar,Male,independent,34,1193804
Uttar Pradesh,1996,AGRA,GEN,Gopal Prasad,Male,independent,51,1193804
Uttar Pradesh,1996,AGRA,GEN,Rajiv Magan,Male,independent,74,1193804
Uttar Pradesh,1996,AGRA,GEN,Rameshwar Sahya Rayazada,Male,independent,95,1193804
Uttar Pradesh,1996,AGRA,GEN,Vinay Kumar S/O Mahesh Chandra,Male,independent,96,1193804
Uttar Pradesh,1996,AGRA,GEN,Hasnu Ram Ambedkari,Male,independent,98,1193804
Uttar Pradesh,1996,AGRA,GEN,Janki Prasad,Male,independent,101,1193804
Uttar Pradesh,1996,AGRA,GEN,Vijaykumar S/O Padam Chand,Male,independent,107,1193804
Uttar Pradesh,1996,AGRA,GEN,Vidya Dev,Male,independent,110,1193804
Uttar Pradesh,1996,AGRA,GEN,Ajay Kumar,Male,independent,122,1193804
Uttar Pradesh,1996,AGRA,GEN,Sunderpal Singh S/O Attar Singh,Male,independent,127,1193804
Uttar Pradesh,1996,AGRA,GEN,Ramnayak Singh,Male,independent,129,1193804
Uttar Pradesh,1996,AGRA,GEN,Sunderpal Singh S/O Dariyab Singh,Male,hind_kisan_mazdoor_party,131,1193804
Uttar Pradesh,1996,AGRA,GEN,Sashi Bhushan Sharma,Male,independent,134,1193804
Uttar Pradesh,1996,AGRA,GEN,Vinod Kumar,Male,independent,149,1193804
Uttar Pradesh,1996,AGRA,GEN,Suresh,Male,independent,150,1193804
Uttar Pradesh,1996,AGRA,GEN,Rakesh,Male,independent,159,1193804
Uttar Pradesh,1996,AGRA,GEN,Mohindersingh S/O Shyam Singh,Male,independent,172,1193804
Uttar Pradesh,1996,AGRA,GEN,Rajinder,Male,independent,203,1193804
Uttar Pradesh,1996,AGRA,GEN,Mratunjay Mishra,Male,independent,215,1193804
Uttar Pradesh,1996,AGRA,GEN,Bhagwan Singh Majhwar,Male,independent,220,1193804
Uttar Pradesh,1996,AGRA,GEN,Ajit Kumar Patel,Male,independent,250,1193804
Uttar Pradesh,1996,AGRA,GEN,Vinaykumar S/O Rajvirsingh,Male,independent,267,1193804
Uttar Pradesh,1996,AGRA,GEN,Bharat Milap,Male,independent,278,1193804
Uttar Pradesh,1996,AGRA,GEN,Arunkumar Jain,Male,independent,313,1193804
Uttar Pradesh,1996,AGRA,GEN,Unknown,Male,janata_kranti_congress,324,1193804
Uttar Pradesh,1996,AGRA,GEN,Asfia Begam,Female,bahujan_kranti_dal_(jai),326,1193804
Uttar Pradesh,1996,AGRA,GEN,Sunhari Lal,Male,bhartiya_ekta_party,345,1193804
Uttar Pradesh,1996,AGRA,GEN,D.D.Sharma,Male,independent,359,1193804
Uttar Pradesh,1996,BELGAUM,GEN,Rajkumar,Male,shivsena,388,1193804
Uttar Pradesh,1996,AGRA,GEN,Dalbir Singh,Male,republican_party_of_india,518,1193804
Uttar Pradesh,1996,AGRA,GEN,Narinder,Male,independent,610,1193804
Uttar Pradesh,1996,AGRA,GEN,Nirmal Jeet Singh Sarna,Male,political_party_of_national_management_service,651,1193804
Uttar Pradesh,1996,AGRA,GEN,Mahindersingh S/O Dwarika,Male,independent,679,1193804
Uttar Pradesh,1996,AGRA,GEN,Panna Lal,Male,independent,745,1193804
Uttar Pradesh,1996,AGRA,GEN,Shivcharan,Male,independent,1376,1193804
Uttar Pradesh,1996,AGRA,GEN,Atar Singh,Male,independent,1600,1193804
Uttar Pradesh,1996,AGRA,GEN,Ram Babu,Male,all_india_indira_congress_(tiwari),2054,1193804
Uttar Pradesh,1996,AGRA,GEN,Sumer Singh,Male,independent,7914,1193804
Uttar Pradesh,1996,AGRA,GEN,Unknown,Male,indian_national_congress,37861,1193804
Uttar Pradesh,1996,AGRA,GEN,Ajay Singh,Male,janata_dal,78929,1193804
Uttar Pradesh,1996,AGRA,GEN,A.K.Maurya,Male,bahujan_samaj_party,140367,1193804
Uttar Pradesh,1996,BELGAUM,GEN,Bhagwan Shankar Rawat,Male,bharatiya_janata_party,224935,1193804
Uttar Pradesh,1996,MATHURA,GEN,Ram Swaroop Singh,Male,independent,49,1161051
Uttar Pradesh,1996,MATHURA,GEN,R.D.Gupta,Male,independent,64,1161051
Uttar Pradesh,1996,MATHURA,GEN,Moti Lal,Male,independent,113,1161051
Uttar Pradesh,1996,MATHURA,GEN,Kayam Singh,Male,independent,125,1161051
Uttar Pradesh,1996,MATHURA,GEN,Unknown,Male,independent,144,1161051
Uttar Pradesh,1996,MATHURA,GEN,Vishan Swaroop,Male,independent,166,1161051
Uttar Pradesh,1996,MATHURA,GEN,Narian Dass,Male,independent,204,1161051
Uttar Pradesh,1996,MATHURA,GEN,Gopal Prasad Sharma,Male,independent,204,1161051
Uttar Pradesh,1996,MATHURA,GEN,Gopal Prasad,Male,independent,227,1161051
Uttar Pradesh,1996,MATHURA,GEN,Sahib Singh,Male,indian_congress_(socialist),232,1161051
Uttar Pradesh,1996,MATHURA,GEN,Rajinder Singh,Male,independent,232,1161051
Uttar Pradesh,1996,MATHURA,GEN,Ram Babu,Male,shivsena,258,1161051
Uttar Pradesh,1996,MATHURA,GEN,Fakkan,Male,independent,266,1161051
Uttar Pradesh,1996,MATHURA,GEN,Rajinder,Male,independent,272,1161051
Uttar Pradesh,1996,BELGAUM,GEN,Dharam Singh,Male,independent,282,1161051
Uttar Pradesh,1996,MATHURA,GEN,Unknown,Male,independent,301,1161051
Uttar Pradesh,1996,MATHURA,GEN,Vijender Singh,Male,independent,355,1161051
Uttar Pradesh,1996,BELGAUM,GEN,Pramod Kumar,Male,janata_party,367,1161051
Uttar Pradesh,1996,MATHURA,GEN,Prem,Male,independent,369,1161051
Uttar Pradesh,1996,MATHURA,GEN,Shashi Pal Pippal,Male,independent,370,1161051
Uttar Pradesh,1996,MATHURA,GEN,Ajay,Male,independent,467,1161051
Uttar Pradesh,1996,MATHURA,GEN,Mohan Babu,Male,independent,475,1161051
Uttar Pradesh,1996,MATHURA,GEN,Laltesh Sharma,Female,independent,517,1161051
Uttar Pradesh,1996,MATHURA,GEN,Mahinder Singh,Male,independent,519,1161051
Uttar Pradesh,1996,MATHURA,GEN,Saudan Singh,Male,independent,707,1161051
Uttar Pradesh,1996,MATHURA,GEN,Raj Kumar,Male,independent,708,1161051
Uttar Pradesh,1996,MATHURA,GEN,Ishwar Chander Sharma,Male,independent,889,1161051
Uttar Pradesh,1996,MATHURA,GEN,Shyam Sunder,Male,independent,932,1161051
Uttar Pradesh,1996,MATHURA,GEN,Salim Khan Lodhi,Male,independent,977,1161051
Uttar Pradesh,1996,MATHURA,GEN,Rakesh Chandra,Male,independent,1092,1161051
Uttar Pradesh,1996,MATHURA,GEN,Mohan,Male,all_india_forward_bloc,1101,1161051
Uttar Pradesh,1996,BELGAUM,GEN,Bal Veer Singh,Male,independent,1754,1161051
Uttar Pradesh,1996,MATHURA,GEN,Shyam Singh,Male,independent,1957,1161051
Uttar Pradesh,1996,MATHURA,GEN,Debi Dass Vaghel,Male,janata_dal,17199,1161051
Uttar Pradesh,1996,MATHURA,GEN,Shyam Sunder Sharma,Male,all_india_indira_congress_(tiwari),85795,1161051
Uttar Pradesh,1996,MATHURA,GEN,Sardar Singh,Male,bahujan_samaj_party,102567,1161051
Uttar Pradesh,1996,MATHURA,GEN,Laxmi Narayan Chaudhary,Male,indian_national_congress,102797,1161051
Uttar Pradesh,1996,MATHURA,GEN,Tej Veer Singh,Male,bharatiya_janata_party,167369,1161051
Uttar Pradesh,1996,HATHRAS,SC,Megh Raj,Male,independent,493,1112622
Uttar Pradesh,1996,HATHRAS,SC,Unknown,Female,Independent,627,1112622
Uttar Pradesh,1996,HATHRAS,SC,Digamber,Male,independent,894,1112622
Uttar Pradesh,1996,HATHRAS,SC,Ram Singh,Male,janata_party,1597,1112622
Uttar Pradesh,1996,HATHRAS,SC,Suresh Kumar,Male,independent,2214,1112622
Uttar Pradesh,1996,HATHRAS,SC,Puran Chand,Male,all_india_indira_congress_(tiwari),3061,1112622
Uttar Pradesh,1996,HATHRAS,SC,Bhoj Raj,Male,samajwadi_party,93214,1112622
Uttar Pradesh,1996,HATHRAS,SC,Ranbir Singh Kashyap,Male,bahujan_samaj_party,95263,1112622
Uttar Pradesh,1996,HATHRAS,SC,Kishan Lal Diler,Male,bharatiya_janata_party,207057,1112622
Uttar Pradesh,1996,ALIGARH,GEN,Parvez Alam Safi,Male,Independent,26,1252135
Uttar Pradesh,1996,BELGAUM,GEN,S.S.Gupta,Male,independent,31,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Subhash Chandra,Male,independent,72,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Nazmuddin,Male,independent,73,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Hari Shankar,Male,independent,84,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Raghu Nath Singh,Male,independent,86,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Mahinder Pal Sharma,Male,bharatiya_sarvkalyan_krantidal,89,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Rakesh Pathak,Male,independent,118,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Jagdish Prasad,Male,independent,138,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Dwakrika Prasad Sharma,Male,independent,164,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Avdhesh Kumar,Male,independent,165,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Alam,Male,independent,170,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Gopal Singh,Male,independent,190,1252135
Uttar Pradesh,1996,BELGAUM,GEN,Anil,Male,independent,201,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Rajiv Diwedi,Male,independent,206,1252135
Uttar Pradesh,1996,ALIGARH,GEN,Mahindra,Male,political_party_of_national_management_service,210,1252135
